Id,group,name,Counter,radius
66297,6,любовь еще,1,0.0
66298,6,любовь разбита,1,0.0
66299,6,любого развитого,1,0.0
66300,6,любого размера,1,0.0
66301,6,люда shop,1,0.0
66302,6,люда савко,1,0.0
66303,6,люда шапка,1,0.0
66304,6,м,1,0.0
66305,6,мади,1,0.0
66306,6,мажор,1,0.0
66307,6,москве,1,0.0
66308,6,москву,1,0.0
66309,6,люблю спорт,1,0.0
66310,6,люблю своих,1,0.0
66311,6,люблю россию,1,0.0
66312,6,мега,1,0.0
66313,6,люблю мою,1,0.0
66314,6,матом не ругался с тобой,1,0.0
66315,6,матушка,1,0.0
66316,6,матушку,1,0.0
66317,6,маша по,1,0.0
66318,6,маша по шоссе,1,0.0
66319,6,машина,1,0.0
66320,6,машину придумали,1,0.0
66321,6,мегаполис в каждой душе,1,0.0
66322,6,люблю необычные,1,0.0
66323,6,мед,1,0.0
66324,6,медведь,1,0.0
66325,6,майкл,1,0.0
66326,6,май харт,1,0.0
66327,6,мазь,1,0.0
66328,6,мазафака мазафака мазафака,1,0.0
66329,6,люблю мою радость,1,0.0
66330,6,люблю моя,1,0.0
66331,6,мохнатые,1,0.0
66332,6,находится нофелет,1,0.0
66333,6,настя и лена на,1,0.0
66334,6,направления,1,0.0
66335,6,настя и к,1,0.0
66336,6,настю,1,0.0
66337,6,наконец-то любовь,1,0.0
66338,6,нас в голове,1,0.0
66339,6,нам пойти сыпь,1,0.0
66340,6,нами,1,0.0
66341,6,направление,1,0.0
66342,6,направление на,1,0.0
66343,6,напрасно,1,0.0
66344,6,нашла себе,1,0.0
66345,6,нарезное открытие,1,0.0
66346,6,нарезное открыть,1,0.0
66347,6,нарисовать,1,0.0
66348,6,наркотик,1,0.0
66349,6,наруто,1,0.0
66350,6,нас все,1,0.0
66351,6,насти остаюсь,1,0.0
66352,6,нас все будет,1,0.0
66353,6,нашла уже,1,0.0
66354,6,нашла полтава,1,0.0
66355,6,настя настя,1,0.0
66356,6,находится,1,0.0
66357,6,настя танцует лучше всех,1,0.0
66358,6,наташа ростова и бизус пошел нахуй иди сюда давай,1,0.0
66359,6,наташа ростова и бизус пошел нахуй иди сюда давай acer a101,1,0.0
66360,6,наташа ростова пошел нахуй иди сюда давай просто вода из ростова наташа ростова,1,0.0
66361,6,наташа я тебя,1,0.0
66362,6,натрия,1,0.0
66363,6,научиться,1,0.0
66364,6,научиться хорошо,1,0.0
66365,6,нахуй,1,0.0
66366,6,наш наш,1,0.0
66367,6,настя и,1,0.0
66368,6,нахуй иди,1,0.0
66369,6,начал,1,0.0
66370,6,начало новой жизни сегодня,1,0.0
66371,6,начало поздравляю,1,0.0
66372,6,началом,1,0.0
66373,6,началом нового,1,0.0
66374,6,начальник,1,0.0
66375,6,на дизель,1,0.0
66376,6,на диске,1,0.0
66377,6,ублюдок мать,1,0.0
66378,6,ты попытка,1,0.0
66379,6,ты сегодня,1,0.0
66380,6,у тебя,1,0.0
66381,6,ты ошибаешься,1,0.0
66382,6,ты мне споешь,1,0.0
66383,6,ты мне спой,1,0.0
66384,6,ты можешь,1,0.0
66385,6,ты можешь ответить,1,0.0
66386,6,ты мой дом,1,0.0
66387,6,ты не хочешь со мной говорить,1,0.0
66388,6,ты ниже,1,0.0
66389,6,ты о себе,1,0.0
66390,6,ты обитаешь,1,0.0
66391,6,ты очень,1,0.0
66392,6,ты очень плохо,1,0.0
66393,6,ты ошибаешься ты очень,1,0.0
66394,6,ты продаешь кур,1,0.0
66395,6,ты ошибаешься ты очень плохо,1,0.0
66396,6,ты пиздюк,1,0.0
66397,6,ты под марками,1,0.0
66398,6,ты скажешь,1,0.0
66399,6,у них есть пончики,1,0.0
66400,6,у наших друзей,1,0.0
66401,6,у меня все в порядке,1,0.0
66402,6,ты такая живая сегодня последний день перед смертью,1,0.0
66403,6,ты тупая,1,0.0
66404,6,ты тупой,1,0.0
66405,6,ты украл,1,0.0
66406,6,ты украл мое,1,0.0
66407,6,ты хочешь,1,0.0
66408,6,ты чем ты думаешь,1,0.0
66409,6,тысяча,1,0.0
66410,6,ты сегодня как,1,0.0
66411,6,у нас ханука,1,0.0
66412,6,у меня родится сын,1,0.0
66413,6,у моря,1,0.0
66414,6,у нас в голове,1,0.0
66415,6,у нас все будущее,1,0.0
66416,6,у нас все будущее ждет,1,0.0
66417,6,у нас разные были голоса,1,0.0
66418,6,у нас хан,1,0.0
66419,6,у нас хана,1,0.0
66420,6,ты под марками парень,1,0.0
66421,6,ты правда,1,0.0
66422,6,мы хотим хавать,1,0.0
66423,6,ты правда мало,1,0.0
66424,6,учиться,1,0.0
66425,6,фатиха,1,0.0
66426,6,феномен ipad,1,0.0
66427,6,фея,1,0.0
66428,6,фильм,1,0.0
66429,6,форум,1,0.0
66430,6,форум шаурмы,1,0.0
66431,6,фразу,1,0.0
66432,6,франция,1,0.0
66433,6,французский стандарт,1,0.0
66434,6,уничтожение,1,0.0
66435,6,универ 110 112,1,0.0
66436,6,у тебя есть,1,0.0
66437,6,улетаю,1,0.0
66438,6,у тебя такой странный голос,1,0.0
66439,6,убивать,1,0.0
66440,6,убивать людей,1,0.0
66441,6,убийства кровь,1,0.0
66442,6,ублюдок,1,0.0
66443,6,ухтышка,1,0.0
66444,6,унитаз,1,0.0
66445,6,ухтишка,1,0.0
66446,6,употребление красиво,1,0.0
66447,6,ты проводишь меня,1,0.0
66448,6,ты проводишь меня в экстаз,1,0.0
66449,6,ты проводишь меня в экстаз сегодня,1,0.0
66450,6,ты продаешь,1,0.0
66451,6,у парня,1,0.0
66452,6,у тебя дома,1,0.0
66453,6,фром май харт,1,0.0
66454,6,утро,1,0.0
66455,6,употребляю,1,0.0
66456,6,уточкина продукт уничтожения,1,0.0
66457,6,ураган,1,0.0
66458,6,услышать ответ,1,0.0
66459,6,услышать ответы на майл,1,0.0
66460,6,услышишь,1,0.0
66461,6,услышь,1,0.0
66462,6,установка сознания,1,0.0
66463,6,уточкина,1,0.0
66464,6,уточкина продукт уничтожение,1,0.0
66465,6,ты такая живая,1,0.0
66466,6,ты такая,1,0.0
66467,6,ты так и не сказал,1,0.0
66468,6,тюлени,1,0.0
66469,6,мы здесь,1,0.0
66470,6,мы пошли,1,0.0
66471,6,мы пошли в,1,0.0
66472,6,мы пошли в другое,1,0.0
66473,6,мы пришли,1,0.0
66474,6,на дорогу,1,0.0
66475,6,на другом,1,0.0
66476,6,на другом хай,1,0.0
66477,6,надо говорить предложение,1,0.0
66478,6,на фоне,1,0.0
66479,6,на что мужик,1,0.0
66480,6,навсегда,1,0.0
66481,6,наговаривать наговаривать,1,0.0
66482,6,надежда вера и любовь,1,0.0
66483,6,надеюсь,1,0.0
66484,6,надзорное летит тополиный пух,1,0.0
66485,6,надо больше,1,0.0
66486,6,надо больше говори,1,0.0
66487,6,надо больше говорить,1,0.0
66488,6,мы ждем чудес,1,0.0
66489,6,мы ждем тебя,1,0.0
66490,6,мы ждем,1,0.0
66491,6,муж как,1,0.0
66492,6,мы уже пойдем,1,0.0
66493,6,накажут,1,0.0
66494,6,мы домой мы,1,0.0
66495,6,мохнатые наркотики,1,0.0
66496,6,мохнатый,1,0.0
66497,6,мою подругу,1,0.0
66498,6,мою подружку,1,0.0
66499,6,моя радость,1,0.0
66500,6,муж как дети,1,0.0
66501,6,мы едим,1,0.0
66502,6,мужик мужик му,1,0.0
66503,6,мушка,1,0.0
66504,6,мы боги,1,0.0
66505,6,мы в клубе,1,0.0
66506,6,мы домой мы домой,1,0.0
66507,6,мы с тобой,1,0.0
66508,6,мы домой мы домой мы домой,1,0.0
66509,6,мы домой мы домой мы домой мы домой,1,0.0
66510,6,надо больше говорить чтобы было интересней,1,0.0
66511,6,надо мной,1,0.0
66512,6,на земле,1,0.0
66513,6,на одном,1,0.0
66514,6,на кухне каким,1,0.0
66515,6,на лице,1,0.0
66516,6,на лицо,1,0.0
66517,6,на лучшее,1,0.0
66518,6,на марсе,1,0.0
66519,6,на мой,1,0.0
66520,6,на небе,1,0.0
66521,6,на ногах,1,0.0
66522,6,на одном пики,1,0.0
66523,6,на кухне,1,0.0
66524,6,на плаву,1,0.0
66525,6,на поводке,1,0.0
66526,6,на пруду,1,0.0
66527,6,на свете,1,0.0
66528,6,на свидание,1,0.0
66529,6,примеры производств,1,0.0
66530,6,приходите,1,0.0
66531,6,лиза не похожа,1,0.0
66532,6,на кухне какие,1,0.0
66533,6,на курицу,1,0.0
66534,6,надо накормить 1,1,0.0
66535,6,найди skype,1,0.0
66536,6,надо поздравить,1,0.0
66537,6,надо поздравить кого-нибудь,1,0.0
66538,6,надо поздравить с днем,1,0.0
66539,6,надо поздравить с днем рождения,1,0.0
66540,6,надоели,1,0.0
66541,6,назад в,1,0.0
66542,6,назаров,1,0.0
66543,6,назвать,1,0.0
66544,6,найди меня,1,0.0
66545,6,на корейском,1,0.0
66546,6,на украине,1,0.0
66547,6,на траве дрова,1,0.0
66548,6,на тнт,1,0.0
66549,6,на тва,1,0.0
66550,6,на какой,1,0.0
66551,6,на какой вопрос,1,0.0
66552,6,на коне,1,0.0
66553,6,на конец,1,0.0
66554,6,ретро,1,0.0
66555,6,рисует,1,0.0
66556,6,рисуй,1,0.0
66557,6,scribe будет,1,0.0
66558,6,my my,1,0.0
66559,6,navi,1,0.0
66560,6,nirvana.fm,1,0.0
66561,6,nirvana.fm фан,1,0.0
66562,6,ok go,1,0.0
66563,6,paloma,1,0.0
66564,6,patris et filii,1,0.0
66565,6,patris et filii et,1,0.0
66566,6,perdetu пропущенную казань,1,0.0
66567,6,perdetu пропущу,1,0.0
66568,6,perdetu пропущу много,1,0.0
66569,6,pop3,1,0.0
66570,6,simba,1,0.0
66571,6,prague,1,0.0
66572,6,prestigio,1,0.0
66573,6,pro-active,1,0.0
66574,6,push,1,0.0
66575,6,reborn italiano,1,0.0
66576,6,rgg,1,0.0
66577,6,pixlr,1,0.0
66578,6,а кто жених,1,0.0
66579,6,skyrim красный,1,0.0
66580,6,viktoria viktoria viktoria vika,1,0.0
66581,6,stonehenge направление на яблочный,1,0.0
66582,6,suicide лосось,1,0.0
66583,6,the гуся,1,0.0
66584,6,ucoz.ru,1,0.0
66585,6,usb,1,0.0
66586,6,viktoria viktoria vika,1,0.0
66587,6,skyscanner,1,0.0
66588,6,viktoria viktoria viktoria,1,0.0
66589,6,webcam,1,0.0
66590,6,slade,1,0.0
66591,6,wi-fi на плаву,1,0.0
66592,6,windows 7,1,0.0
66593,6,x3,1,0.0
66594,6,yahoo,1,0.0
66595,6,а все все все закончил?,1,0.0
66596,6,а вы все умрете,1,0.0
66597,6,а если это,1,0.0
66598,6,а кто же,1,0.0
66599,6,scp,1,0.0
66600,6,scribe будет красиво,1,0.0
66601,6,а я люблю,1,0.0
66602,6,shlomo,1,0.0
66603,6,"аниме кошечка путин, кошечка",1,0.0
66604,6,анора,1,0.0
66605,6,антоний,1,0.0
66606,6,антонин,1,0.0
66607,6,аню,1,0.0
66608,6,анюта я пришла,1,0.0
66609,6,аня чмо,1,0.0
66610,6,алексей белявский,1,0.0
66611,6,акушерство и гинекология,1,0.0
66612,6,а может быть,1,0.0
66613,6,авито каневская,1,0.0
66614,6,а он не,1,0.0
66615,6,а он не работает,1,0.0
66616,6,а тебя как,1,0.0
66617,6,а теперь,1,0.0
66618,6,а теперь говори,1,0.0
66619,6,а теперь говори правду,1,0.0
66620,6,а ты меня,1,0.0
66621,6,а что говорить,1,0.0
66622,6,аниме кошечка пациент,1,0.0
66623,6,"аниме кошечка пацан, кошечка",1,0.0
66624,6,аниме,1,0.0
66625,6,алиса алиса алиса привет,1,0.0
66626,6,showroom шоурум,1,0.0
66627,6,а кто же я,1,0.0
66628,6,а может,1,0.0
66629,6,ар ю май,1,0.0
66630,6,андрей какаш,1,0.0
66631,6,алексей миллер,1,0.0
66632,6,али,1,0.0
66633,6,алиса алиса алиса алиса алиса,1,0.0
66634,6,алиса заткнись,1,0.0
66635,6,андроидный,1,0.0
66636,6,алло еще о краю,1,0.0
66637,6,алло раз,1,0.0
66638,6,ам ам ам ням,1,0.0
66639,6,анапа,1,0.0
66640,6,ангел,1,0.0
66641,6,английски,1,0.0
66642,6,андрей какашка,1,0.0
66643,6,александр,1,0.0
66644,6,stonehenge направление на,1,0.0
66645,6,stonehearth,1,0.0
66646,6,spongebob,1,0.0
66647,6,spaces,1,0.0
66648,6,свой файл,1,0.0
66649,6,сволочь,1,0.0
66650,6,синонимы подряд,1,0.0
66651,6,синус,1,0.0
66652,6,сиреневенький,1,0.0
66653,6,слов,1,0.0
66654,6,сколько слов,1,0.0
66655,6,скорее скорее,1,0.0
66656,6,скорее скорее отвечай,1,0.0
66657,6,скорость,1,0.0
66658,6,слабакам,1,0.0
66659,6,сладкий нежный,1,0.0
66660,6,сладкого,1,0.0
66661,6,сландо,1,0.0
66662,6,слата,1,0.0
66663,6,слата шоп,1,0.0
66664,6,слезы.,1,0.0
66665,6,слова.,1,0.0
66666,6,сиреневый,1,0.0
66667,6,своих подписчиков,1,0.0
66668,6,своих,1,0.0
66669,6,своего папу,1,0.0
66670,6,света и я супер,1,0.0
66671,6,саркис режиме wi-fi на пруду,1,0.0
66672,6,саша кристина,1,0.0
66673,6,саша кристина нашла себе,1,0.0
66674,6,саша лис,1,0.0
66675,6,саша по,1,0.0
66676,6,саша рисует,1,0.0
66677,6,сашу,1,0.0
66678,6,сбудутся,1,0.0
66679,6,света света света света света света света света,1,0.0
66680,6,своего,1,0.0
66681,6,света света света света света света света света света света света света,1,0.0
