Pattern,#SUP:
he -1 broke -1 up -1 with -1 me -1 ,1.0
the -1 only -1 sophomore -1 that -1 got -1 asked -1 ,1.0
these -1 are -1 my -1 ships -1 right -1 ,1.0
lawrence -1 is -1 on -1 the -1 ,1.0
other -1 choices -1 of -1 expression -1 this -1 year -1 todays -1 events -1 ,1.0
other -1 choices -1 of -1 expression -1 this -1 year -1 todays -1 events -1 are -1 ,1.0
other -1 choices -1 of -1 expression -1 this -1 year -1 todays -1 events -1 are -1 quite -1 ,1.0
cannot -1 ignore -1 that -1 according -1 to -1 ,1.0
a -1 man -1 even -1 grab -1 a -1 sandwich -1 before -1 you -1 women -1 start -1 dilating -1 ,1.0
busy -1 dont -1 make -1 me -1 do -1 ,1.0
you -1 can -1 see -1 for -1 ,1.0
reason -1 to -1 be -1 interested -1 in -1 ,1.0
busy -1 dont -1 make -1 me -1 do -1 it -1 man -1 gigglepuss -1 ,1.0
you -1 wont -1 be -1 normal -1 ,1.0
busy -1 dont -1 make -1 me -1 do -1 it -1 man -1 gigglepuss -1 is -1 ,1.0
the -1 world -1 is -1 about -1 and -1 ,1.0
busy -1 dont -1 make -1 me -1 do -1 it -1 man -1 gigglepuss -1 is -1 playing -1 there -1 tomorrow -1 ,1.0
never -1 seen -1 heat -1 like -1 this -1 ,1.0
someone -1 i -1 think -1 might -1 ,1.0
according -1 to -1 nature -1 in -1 a -1 never -1 ending -1 ,1.0
man -1 rich -1 they -1 only -1 make -1 him -1 busier -1 they -1 took -1 everything -1 they -1 tried -1 ,1.0
that -1 far -1 i -1 say -1 ,1.0
man -1 rich -1 they -1 only -1 make -1 him -1 busier -1 they -1 took -1 everything -1 they -1 tried -1 but -1 i -1 ,1.0
they -1 expect -1 it -1 all -1 ,1.0
man -1 rich -1 they -1 only -1 make -1 him -1 busier -1 they -1 took -1 everything -1 they -1 tried -1 but -1 i -1 didnt -1 let -1 ,1.0
man -1 rich -1 they -1 only -1 make -1 him -1 busier -1 they -1 took -1 everything -1 they -1 tried -1 but -1 i -1 didnt -1 let -1 them -1 ,1.0
one -1 of -1 her -1 drawers -1 so -1 im -1 pretty -1 sure -1 ,1.0
they -1 expect -1 it -1 all -1 the -1 time -1 ,1.0
one -1 of -1 her -1 drawers -1 so -1 im -1 pretty -1 sure -1 shes -1 not -1 ,1.0
they -1 expect -1 it -1 all -1 the -1 time -1 and -1 ,1.0
one -1 of -1 her -1 drawers -1 so -1 im -1 pretty -1 sure -1 shes -1 not -1 harboring -1 ,1.0
allowed -1 to -1 date -1 until -1 ,1.0
on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 ,1.0
they -1 expect -1 it -1 all -1 the -1 time -1 and -1 they -1 ,1.0
on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 would -1 ,1.0
they -1 expect -1 it -1 all -1 the -1 time -1 and -1 they -1 get -1 disappointed -1 ,1.0
only -1 part -1 of -1 you -1 featured -1 in -1 ,1.0
and -1 what -1 have -1 you -1 ,1.0
on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 would -1 have -1 relied -1 upon -1 ,1.0
on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 would -1 have -1 relied -1 upon -1 our -1 judgment -1 ,1.0
im -1 the -1 only -1 sophomore -1 ,1.0
allowed -1 to -1 date -1 until -1 her -1 ,1.0
and -1 what -1 have -1 you -1 done -1 with -1 ,1.0
had -1 to -1 be -1 something -1 ridiculous -1 ,1.0
and -1 what -1 have -1 you -1 done -1 ,1.0
is -1 that -1 shed -1 dip -1 before -1 ,1.0
had -1 to -1 be -1 something -1 ridiculous -1 to -1 win -1 your -1 ,1.0
say -1 shed -1 go -1 out -1 with -1 you -1 ,1.0
so -1 what -1 did -1 i -1 have -1 an -1 effect -1 ,1.0
is -1 that -1 shed -1 dip -1 before -1 dating -1 a -1 guy -1 ,1.0
so -1 what -1 did -1 i -1 have -1 an -1 effect -1 on -1 ,1.0
i -1 am -1 your -1 eminence -1 unfortunately -1 don -1 colon -1 that -1 is -1 precisely -1 where -1 ,1.0
sarah -1 lawrence -1 is -1 on -1 the -1 ,1.0
i -1 am -1 your -1 eminence -1 unfortunately -1 don -1 colon -1 that -1 is -1 precisely -1 where -1 our -1 opinions -1 ,1.0
you -1 two -1 are -1 gonna -1 help -1 me -1 tame -1 the -1 ,1.0
in -1 jail -1 i -1 dont -1 ,1.0
kat -1 a -1 fan -1 too -1 ,1.0
in -1 jail -1 i -1 dont -1 know -1 ,1.0
in -1 a -1 non -1 prisonmovie -1 ,1.0
in -1 a -1 non -1 prisonmovie -1 type -1 of -1 ,1.0
in -1 a -1 non -1 prisonmovie -1 type -1 of -1 way -1 ,1.0
in -1 jail -1 i -1 dont -1 know -1 marilyn -1 manson -1 ,1.0
about -1 and -1 then -1 tell -1 me -1 ,1.0
about -1 and -1 then -1 tell -1 me -1 something -1 ,1.0
in -1 jail -1 i -1 dont -1 know -1 marilyn -1 manson -1 and -1 ,1.0
to -1 have -1 a -1 motive -1 ,1.0
about -1 and -1 then -1 tell -1 me -1 something -1 i -1 can -1 listen -1 ,1.0
about -1 and -1 then -1 tell -1 me -1 something -1 i -1 can -1 listen -1 to -1 ,1.0
in -1 jail -1 i -1 dont -1 know -1 marilyn -1 manson -1 and -1 ive -1 never -1 ,1.0
thought -1 i -1 was -1 protecting -1 ,1.0
needs -1 time -1 to -1 cool -1 off -1 ,1.0
thought -1 i -1 was -1 protecting -1 you -1 ,1.0
prom -1 and -1 i -1 cant -1 go -1 because -1 ,1.0
prom -1 and -1 i -1 cant -1 go -1 because -1 you -1 ,1.0
you -1 to -1 use -1 big -1 words -1 when -1 youre -1 ,1.0
wont -1 be -1 easy -1 to -1 ,1.0
prom -1 and -1 i -1 cant -1 go -1 because -1 you -1 won -1 t -1 ,1.0
you -1 to -1 use -1 big -1 words -1 when -1 youre -1 shitfaced -1 ,1.0
sure -1 i -1 do -1 you -1 dont -1 care -1 if -1 i -1 die -1 i -1 told -1 you -1 why -1 re -1 you -1 doing -1 ,1.0
are -1 not -1 a -1 fool -1 ,1.0
sure -1 i -1 do -1 you -1 dont -1 care -1 if -1 i -1 die -1 i -1 told -1 you -1 why -1 re -1 you -1 doing -1 this -1 ,1.0
why -1 is -1 my -1 veggie -1 burger -1 the -1 ,1.0
a -1 waste -1 of -1 a -1 life -1 ,1.0
a -1 waste -1 of -1 a -1 life -1 you -1 ,1.0
wont -1 be -1 easy -1 to -1 get -1 rid -1 ,1.0
far -1 past -1 daytime -1 talk -1 show -1 fodder -1 ,1.0
a -1 waste -1 of -1 a -1 life -1 you -1 can -1 see -1 ,1.0
he -1 s -1 not -1 a -1 captain -1 of -1 ,1.0
know -1 we -1 were -1 attempting -1 to -1 go -1 to -1 ,1.0
he -1 s -1 not -1 a -1 captain -1 of -1 oppression -1 ,1.0
know -1 we -1 were -1 attempting -1 to -1 go -1 to -1 a -1 ,1.0
i -1 told -1 you -1 why -1 ,1.0
have -1 to -1 be -1 a -1 pretty -1 big -1 ,1.0
i -1 believed -1 in -1 you -1 you -1 are -1 bound -1 by -1 an -1 ,1.0
but -1 she -1 doesnt -1 want -1 to -1 date -1 ,1.0
expect -1 me -1 to -1 be -1 there -1 ,1.0
i -1 believed -1 in -1 you -1 you -1 are -1 bound -1 by -1 an -1 oath -1 father -1 ,1.0
we -1 werent -1 expecting -1 immediate -1 profits -1 were -1 ,1.0
school -1 then -1 it -1 was -1 just -1 like -1 she -1 got -1 ,1.0
only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 youre -1 such -1 a -1 ,1.0
no -1 i -1 wont -1 go -1 ,1.0
school -1 then -1 it -1 was -1 just -1 like -1 she -1 got -1 sick -1 of -1 ,1.0
of -1 the -1 west -1 indies -1 ,1.0
school -1 then -1 it -1 was -1 just -1 like -1 she -1 got -1 sick -1 of -1 it -1 ,1.0
school -1 then -1 it -1 was -1 just -1 like -1 she -1 got -1 sick -1 of -1 it -1 or -1 ,1.0
for -1 bogeys -1 party -1 and -1 ,1.0
not -1 a -1 terrorist -1 action -1 ,1.0
smack -1 the -1 crap -1 out -1 of -1 you -1 ,1.0
for -1 bogeys -1 party -1 and -1 my -1 stunning -1 ,1.0
school -1 then -1 it -1 was -1 just -1 like -1 she -1 got -1 sick -1 of -1 it -1 or -1 something -1 ,1.0
for -1 bogeys -1 party -1 and -1 my -1 stunning -1 gastrointestinal -1 display -1 but -1 ,1.0
for -1 bogeys -1 party -1 and -1 my -1 stunning -1 gastrointestinal -1 display -1 but -1 just -1 ,1.0
for -1 bogeys -1 party -1 and -1 my -1 stunning -1 gastrointestinal -1 display -1 but -1 just -1 once -1 ,1.0
picks -1 up -1 a -1 girl -1 ,1.0
christopher -1 you -1 must -1 speak -1 to -1 them -1 ,1.0
smack -1 the -1 crap -1 out -1 of -1 you -1 if -1 you -1 ,1.0
will -1 accomplish -1 what -1 we -1 ,1.0
will -1 accomplish -1 what -1 we -1 came -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 ,1.0
than -1 a -1 week -1 at -1 ,1.0
you -1 hate -1 joey -1 he -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 her -1 away -1 ,1.0
get -1 chapin -1 to -1 look -1 the -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 her -1 away -1 while -1 ,1.0
mothers -1 your -1 majesty -1 some -1 men -1 are -1 content -1 to -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 her -1 away -1 while -1 youre -1 ,1.0
mothers -1 your -1 majesty -1 some -1 men -1 are -1 content -1 to -1 read -1 about -1 things -1 ,1.0
i -1 dont -1 understand -1 patrick -1 ,1.0
busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 ,1.0
smack -1 the -1 crap -1 out -1 of -1 you -1 if -1 you -1 dont -1 get -1 out -1 of -1 ,1.0
busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 woo -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 her -1 away -1 while -1 youre -1 talking -1 to -1 her -1 ,1.0
be -1 gone -1 for -1 years -1 ,1.0
than -1 a -1 week -1 at -1 sea -1 ,1.0
so -1 high -1 in -1 so -1 short -1 a -1 ,1.0
you -1 could -1 consecrate -1 with -1 ,1.0
so -1 high -1 in -1 so -1 short -1 a -1 time -1 is -1 ,1.0
tells -1 me -1 you -1 are -1 a -1 ,1.0
so -1 high -1 in -1 so -1 short -1 a -1 time -1 is -1 a -1 dangerous -1 ,1.0
to -1 smack -1 the -1 crap -1 out -1 of -1 ,1.0
then -1 guillermo -1 says -1 if -1 ,1.0
you -1 to -1 trust -1 me -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 ,1.0
you -1 to -1 trust -1 me -1 to -1 ,1.0
you -1 could -1 consecrate -1 with -1 her -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 any -1 lighter -1 youre -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 any -1 lighter -1 youre -1 gonna -1 ,1.0
sure -1 i -1 do -1 you -1 dont -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 any -1 lighter -1 youre -1 gonna -1 look -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 any -1 lighter -1 youre -1 gonna -1 look -1 like -1 an -1 ,1.0
you -1 to -1 trust -1 me -1 to -1 make -1 my -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 any -1 lighter -1 youre -1 gonna -1 look -1 like -1 an -1 extra -1 on -1 ,1.0
you -1 could -1 consecrate -1 with -1 her -1 my -1 ,1.0
to -1 argue -1 with -1 you -1 ,1.0
to -1 argue -1 with -1 you -1 sometimes -1 ,1.0
this -1 is -1 an -1 indian -1 vice -1 ,1.0
thrives -1 on -1 danger -1 what -1 ,1.0
thrives -1 on -1 danger -1 what -1 makes -1 you -1 ,1.0
thrives -1 on -1 danger -1 what -1 makes -1 you -1 think -1 ,1.0
know -1 i -1 thought -1 hed -1 ,1.0
thrives -1 on -1 danger -1 what -1 makes -1 you -1 think -1 hell -1 do -1 ,1.0
standin -1 there -1 waitin -1 to -1 ,1.0
thrives -1 on -1 danger -1 what -1 makes -1 you -1 think -1 hell -1 do -1 it -1 ,1.0
signed -1 up -1 for -1 a -1 ,1.0
a -1 man -1 who -1 wont -1 marry -1 me -1 ,1.0
if -1 you -1 do -1 go -1 out -1 ,1.0
and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 ,1.0
have -1 to -1 find -1 them -1 utapan -1 ,1.0
and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 ,1.0
no -1 i -1 believe -1 heinous -1 bitch -1 ,1.0
and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 ,1.0
over -1 a -1 point -1 of -1 ,1.0
and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 golf -1 team -1 ,1.0
no -1 i -1 believe -1 heinous -1 bitch -1 is -1 the -1 ,1.0
or -1 mine -1 is -1 ever -1 remembered -1 ,1.0
do -1 my -1 moms -1 from -1 ,1.0
or -1 mine -1 is -1 ever -1 remembered -1 it -1 will -1 only -1 ,1.0
or -1 mine -1 is -1 ever -1 remembered -1 it -1 will -1 only -1 be -1 ,1.0
or -1 mine -1 is -1 ever -1 remembered -1 it -1 will -1 only -1 be -1 because -1 ,1.0
if -1 you -1 do -1 go -1 out -1 with -1 bianca -1 youd -1 ,1.0
or -1 mine -1 is -1 ever -1 remembered -1 it -1 will -1 only -1 be -1 because -1 of -1 his -1 ,1.0
find -1 the -1 wench -1 a -1 date -1 plan -1 ,1.0
no -1 i -1 believe -1 heinous -1 bitch -1 is -1 the -1 term -1 used -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 ,1.0
if -1 you -1 do -1 go -1 out -1 with -1 bianca -1 youd -1 be -1 set -1 ,1.0
you -1 go -1 any -1 lighter -1 youre -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 de -1 tyr -1 esdras -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 de -1 tyr -1 esdras -1 how -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 de -1 tyr -1 esdras -1 how -1 can -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 de -1 tyr -1 esdras -1 how -1 can -1 you -1 ,1.0
but -1 im -1 a -1 firm -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 de -1 tyr -1 esdras -1 how -1 can -1 you -1 be -1 so -1 ,1.0
you -1 go -1 any -1 lighter -1 youre -1 gonna -1 look -1 like -1 an -1 ,1.0
to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 ,1.0
but -1 she -1 doesnt -1 seem -1 to -1 be -1 ,1.0
to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 with -1 you -1 ,1.0
to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 with -1 you -1 know -1 ,1.0
her -1 say -1 is -1 that -1 ,1.0
nail -1 her -1 when -1 she -1 was -1 ,1.0
her -1 say -1 is -1 that -1 shed -1 dip -1 ,1.0
this -1 huge -1 raging -1 fit -1 about -1 sarah -1 ,1.0
her -1 say -1 is -1 that -1 shed -1 dip -1 before -1 dating -1 ,1.0
queen -1 harry -1 next -1 week -1 ,1.0
her -1 say -1 is -1 that -1 shed -1 dip -1 before -1 dating -1 a -1 guy -1 ,1.0
her -1 say -1 is -1 that -1 shed -1 dip -1 before -1 dating -1 a -1 guy -1 that -1 ,1.0
her -1 say -1 is -1 that -1 shed -1 dip -1 before -1 dating -1 a -1 guy -1 that -1 smokes -1 ,1.0
this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 ,1.0
not -1 willing -1 to -1 have -1 ,1.0
this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 ,1.0
of -1 mercenaries -1 and -1 states -1 ,1.0
this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 ,1.0
this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 ,1.0
the -1 verge -1 of -1 a -1 mutiny -1 ,1.0
not -1 willing -1 to -1 have -1 on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 ,1.0
of -1 mercenaries -1 and -1 states -1 often -1 ,1.0
the -1 verge -1 of -1 a -1 mutiny -1 colon -1 ,1.0
not -1 willing -1 to -1 have -1 on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 would -1 have -1 ,1.0
this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 ,1.0
fault -1 we -1 didnt -1 have -1 ,1.0
not -1 willing -1 to -1 have -1 on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 would -1 have -1 relied -1 upon -1 our -1 ,1.0
what -1 was -1 it -1 like -1 ,1.0
agree -1 to -1 follow -1 me -1 ,1.0
agree -1 to -1 follow -1 me -1 yes -1 ,1.0
be -1 brave -1 and -1 swallow -1 ,1.0
be -1 brave -1 and -1 swallow -1 our -1 ,1.0
be -1 brave -1 and -1 swallow -1 our -1 grief -1 ,1.0
my -1 dog -1 went -1 to -1 sleep -1 with -1 a -1 ,1.0
you -1 with -1 money -1 in -1 your -1 eyes -1 me -1 with -1 my -1 hand -1 on -1 your -1 ass -1 and -1 why -1 would -1 i -1 ,1.0
cameron -1 im -1 a -1 little -1 busy -1 dont -1 make -1 me -1 do -1 ,1.0
for -1 the -1 tux -1 get -1 her -1 to -1 act -1 like -1 a -1 ,1.0
for -1 the -1 tux -1 get -1 her -1 to -1 act -1 like -1 a -1 human -1 ,1.0
i -1 didnt -1 care -1 about -1 the -1 ,1.0
like -1 to -1 catch -1 up -1 with -1 all -1 the -1 moments -1 i -1 didnt -1 spend -1 with -1 you -1 ,1.0
for -1 the -1 tux -1 get -1 her -1 to -1 act -1 like -1 a -1 human -1 do -1 what -1 ,1.0
i -1 didnt -1 care -1 about -1 the -1 money -1 ,1.0
kat -1 people -1 perceive -1 you -1 as -1 somewhat -1 i -1 still -1 maintain -1 that -1 he -1 kicked -1 himself -1 ,1.0
to -1 spain -1 where -1 you -1 will -1 be -1 judged -1 ,1.0
kat -1 people -1 perceive -1 you -1 as -1 somewhat -1 i -1 still -1 maintain -1 that -1 he -1 kicked -1 himself -1 in -1 ,1.0
the -1 bitch -1 trash -1 my -1 ,1.0
dont -1 say -1 shit -1 like -1 ,1.0
the -1 bitch -1 trash -1 my -1 car -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 ,1.0
say -1 shit -1 like -1 that -1 ,1.0
the -1 bitch -1 trash -1 my -1 car -1 doesnt -1 ,1.0
the -1 bitch -1 trash -1 my -1 car -1 doesnt -1 count -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 ,1.0
time -1 to -1 woo -1 bianca -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 ,1.0
the -1 bitch -1 trash -1 my -1 car -1 doesnt -1 count -1 as -1 a -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 of -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 of -1 helping -1 daddy -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 of -1 helping -1 daddy -1 hold -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 of -1 helping -1 daddy -1 hold -1 me -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 of -1 helping -1 daddy -1 hold -1 me -1 hostage -1 ,1.0
going -1 to -1 bogey -1 lowenbraus -1 thing -1 ,1.0
bellybutton -1 ring -1 for -1 you -1 ,1.0
shots -1 and -1 while -1 hes -1 busy -1 setting -1 ,1.0
william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 ,1.0
i -1 too -1 will -1 find -1 other -1 ,1.0
william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 would -1 never -1 ,1.0
william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 would -1 never -1 have -1 ,1.0
do -1 you -1 think -1 mendez -1 ,1.0
i -1 too -1 will -1 find -1 other -1 populations -1 and -1 ,1.0
william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 would -1 never -1 have -1 gone -1 to -1 a -1 ,1.0
no -1 i -1 will -1 not -1 ,1.0
william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 would -1 never -1 have -1 gone -1 to -1 ,1.0
i -1 too -1 will -1 find -1 other -1 populations -1 and -1 bring -1 ,1.0
insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 ,1.0
gonad -1 retrieval -1 operation -1 went -1 quite -1 well -1 ,1.0
has -1 this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 ,1.0
has -1 this -1 huge -1 raging -1 fit -1 about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 ,1.0
is -1 not -1 afraid -1 of -1 me -1 ,1.0
gonad -1 retrieval -1 operation -1 went -1 quite -1 well -1 in -1 case -1 youre -1 ,1.0
i -1 too -1 will -1 find -1 other -1 populations -1 and -1 bring -1 them -1 ,1.0
no -1 i -1 will -1 not -1 be -1 your -1 ,1.0
trust -1 the -1 people -1 you -1 ,1.0
but -1 hes -1 number -1 twelve -1 in -1 the -1 ,1.0
youre -1 ready -1 for -1 the -1 quiz -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 ,1.0
but -1 hes -1 number -1 twelve -1 in -1 the -1 class -1 ,1.0
locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 guess -1 i -1 thought -1 i -1 was -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 thing -1 ,1.0
i -1 too -1 will -1 find -1 other -1 populations -1 ,1.0
i -1 should -1 not -1 tolerate -1 his -1 impertinence -1 ,1.0
full -1 of -1 mercenaries -1 and -1 states -1 often -1 make -1 use -1 of -1 them -1 when -1 it -1 benefits -1 them -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 thing -1 is -1 cameron -1 im -1 at -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 thing -1 is -1 cameron -1 im -1 at -1 the -1 ,1.0
anything -1 to -1 say -1 about -1 it -1 ,1.0
didnt -1 change -1 that -1 much -1 ,1.0
i -1 never -1 ever -1 use -1 a -1 blowdryer -1 ,1.0
i -1 guess -1 since -1 im -1 not -1 allowed -1 to -1 go -1 out -1 i -1 should -1 obsess -1 ,1.0
i -1 guess -1 since -1 im -1 not -1 allowed -1 to -1 go -1 out -1 i -1 should -1 obsess -1 over -1 ,1.0
how -1 much -1 longer -1 do -1 ,1.0
i -1 remember -1 don -1 alonso -1 de -1 ,1.0
i -1 guess -1 since -1 im -1 not -1 allowed -1 to -1 go -1 out -1 i -1 should -1 obsess -1 over -1 a -1 dead -1 guy -1 ,1.0
i -1 guess -1 since -1 im -1 not -1 allowed -1 to -1 go -1 out -1 i -1 should -1 obsess -1 over -1 a -1 dead -1 guy -1 too -1 ,1.0
i -1 remember -1 don -1 alonso -1 ,1.0
fodder -1 and -1 entering -1 the -1 world -1 of -1 those -1 who -1 need -1 ,1.0
away -1 when -1 you -1 are -1 being -1 contradicted -1 ,1.0
a -1 lack -1 of -1 notaries -1 ,1.0
fodder -1 and -1 entering -1 the -1 world -1 of -1 those -1 who -1 need -1 very -1 expensive -1 ,1.0
forest -1 there -1 is -1 enough -1 danger -1 to -1 sweep -1 us -1 ,1.0
fodder -1 and -1 entering -1 the -1 world -1 of -1 those -1 who -1 need -1 very -1 expensive -1 therapy -1 ,1.0
a -1 minor -1 encounter -1 with -1 the -1 shrew -1 ,1.0
marco -1 polo -1 the -1 kingdom -1 of -1 china -1 is -1 one -1 ,1.0
i -1 want -1 to -1 know -1 useful -1 ,1.0
marco -1 polo -1 the -1 kingdom -1 of -1 china -1 is -1 one -1 of -1 ,1.0
marco -1 polo -1 the -1 kingdom -1 of -1 china -1 is -1 one -1 of -1 the -1 richest -1 ,1.0
i -1 should -1 not -1 tolerate -1 ,1.0
our -1 opinions -1 differ -1 are -1 ,1.0
your -1 eminence -1 unfortunately -1 don -1 colon -1 that -1 ,1.0
up -1 something -1 like -1 that -1 so -1 if -1 you -1 disappoint -1 them -1 from -1 ,1.0
what -1 makes -1 you -1 think -1 hell -1 do -1 ,1.0
up -1 something -1 like -1 that -1 so -1 if -1 you -1 disappoint -1 them -1 from -1 the -1 start -1 ,1.0
